trx_date,amount,currency,merchant_id,trx_date_ym
9/20/00,6475063,RMB,Walmart,2000-09
9/21/00,693644,USD,Costco,2000-09
9/22/00,4780742,EUR,Target,2000-09
9/23/00,1121810,RMB,eBay,2000-09
9/24/00,3939546,USD,Apple,2000-09
9/25/00,6986244,EUR,Walmart,2000-09
9/26/00,3460557,RMB,Costco,2000-09
9/27/00,7654501,USD,Target,2000-09
9/28/00,9043532,EUR,eBay,2000-09
9/29/00,2837771,RMB,Apple,2000-09
9/30/00,9991626,USD,Walmart,2000-09
10/1/00,7185856,EUR,Costco,2000-10
10/2/00,5404225,RMB,Target,2000-10
10/3/00,2773714,USD,eBay,2000-10
10/4/00,1994099,EUR,Apple,2000-10
10/5/00,1673036,RMB,Walmart,2000-10
10/6/00,3891338,USD,Costco,2000-10
10/7/00,8891982,EUR,Target,2000-10
10/8/00,4466911,RMB,eBay,2000-10
10/9/00,7756930,USD,Apple,2000-10
10/10/00,9765072,EUR,Walmart,2000-10
10/11/00,498521,RMB,Costco,2000-10
10/12/00,7830742,USD,Target,2000-10
10/13/00,3586018,EUR,eBay,2000-10
10/14/00,907953,RMB,Apple,2000-10
10/15/00,1372399,USD,Walmart,2000-10
10/16/00,7215824,EUR,Costco,2000-10
10/17/00,9129094,RMB,Target,2000-10
10/18/00,7597935,USD,eBay,2000-10
10/19/00,2892206,EUR,Apple,2000-10
10/20/00,3558724,RMB,Walmart,2000-10
10/21/00,9469516,USD,Costco,2000-10
10/22/00,257072,EUR,Target,2000-10
10/23/00,3128876,RMB,eBay,2000-10
10/24/00,5483917,USD,Apple,2000-10
10/25/00,8475483,EUR,Walmart,2000-10
10/26/00,5992094,RMB,Costco,2000-10
10/27/00,5709070,USD,Target,2000-10
10/28/00,6584127,EUR,eBay,2000-10
10/29/00,2991931,RMB,Apple,2000-10
10/30/00,6108644,USD,Walmart,2000-10
10/31/00,5171097,EUR,Costco,2000-10
11/1/00,4830012,RMB,Target,2000-11
11/2/00,1345309,USD,eBay,2000-11
11/3/00,141137,EUR,Apple,2000-11
11/4/00,7127790,RMB,Walmart,2000-11
11/5/00,9467560,USD,Costco,2000-11
11/6/00,3676593,EUR,Target,2000-11
11/7/00,8529333,RMB,eBay,2000-11
11/8/00,5117880,USD,Apple,2000-11
11/9/00,2035225,EUR,Walmart,2000-11
11/10/00,6047264,RMB,Costco,2000-11
11/11/00,8373075,USD,Target,2000-11
11/12/00,7766225,EUR,eBay,2000-11
11/13/00,1706388,RMB,Apple,2000-11
11/14/00,4247834,USD,Walmart,2000-11
11/15/00,3963298,EUR,Costco,2000-11
11/16/00,8099889,RMB,Target,2000-11
11/17/00,2842924,USD,eBay,2000-11
11/18/00,5508839,EUR,Apple,2000-11
11/19/00,1078187,RMB,Walmart,2000-11
11/20/00,6724246,USD,Costco,2000-11
11/21/00,4621603,EUR,Target,2000-11
11/22/00,1147711,RMB,eBay,2000-11
11/23/00,9781721,USD,Apple,2000-11
11/24/00,3206321,EUR,Walmart,2000-11
11/25/00,2600208,RMB,Costco,2000-11
11/26/00,2055589,USD,Target,2000-11
11/27/00,6192128,EUR,eBay,2000-11
11/28/00,3234615,RMB,Apple,2000-11
11/29/00,12233,USD,Walmart,2000-11
11/30/00,8774377,EUR,Costco,2000-11
12/1/00,4132946,RMB,Target,2000-12
12/2/00,3361553,USD,eBay,2000-12
12/3/00,714856,EUR,Apple,2000-12
12/4/00,3005970,RMB,Walmart,2000-12
12/5/00,2418679,USD,Costco,2000-12
12/6/00,7790191,EUR,Target,2000-12
12/7/00,9538387,RMB,eBay,2000-12
12/8/00,8479327,USD,Apple,2000-12
12/9/00,5137907,EUR,Walmart,2000-12
12/10/00,5289857,RMB,Costco,2000-12
12/11/00,1058935,USD,Target,2000-12
12/12/00,5913016,EUR,eBay,2000-12
12/13/00,8216044,RMB,Apple,2000-12
12/14/00,1700838,USD,Walmart,2000-12
12/15/00,7340883,EUR,Costco,2000-12
12/16/00,7856866,RMB,Target,2000-12
12/17/00,8644380,USD,eBay,2000-12
12/18/00,7157748,EUR,Apple,2000-12
12/19/00,1539549,RMB,Walmart,2000-12
12/20/00,6699122,USD,Costco,2000-12
12/21/00,2846512,EUR,Target,2000-12
12/22/00,3720981,RMB,eBay,2000-12
12/23/00,5454458,USD,Apple,2000-12
12/24/00,5341263,EUR,Walmart,2000-12
12/25/00,9121979,RMB,Costco,2000-12
12/26/00,2760059,USD,Target,2000-12
12/27/00,2577534,EUR,eBay,2000-12
12/28/00,725626,RMB,Apple,2000-12
12/29/00,801199,USD,Walmart,2000-12
12/30/00,7656942,EUR,Costco,2000-12
12/31/00,4693419,RMB,Target,2000-12
1/1/01,1569915,USD,eBay,2001-01
1/2/01,3709793,EUR,Apple,2001-01
1/3/01,6385612,RMB,Walmart,2001-01
1/4/01,3568699,USD,Costco,2001-01
1/5/01,3714436,EUR,Target,2001-01
1/6/01,7823040,RMB,eBay,2001-01
1/7/01,6368496,USD,Apple,2001-01
1/8/01,7031423,EUR,Walmart,2001-01
1/9/01,5411624,RMB,Costco,2001-01
1/10/01,6512887,USD,Target,2001-01
1/11/01,6229031,EUR,eBay,2001-01
1/12/01,5416541,RMB,Apple,2001-01
1/13/01,1249791,USD,Walmart,2001-01
1/14/01,7880921,EUR,Costco,2001-01
1/15/01,5387289,RMB,Target,2001-01
1/16/01,3168033,USD,eBay,2001-01
1/17/01,4133747,EUR,Apple,2001-01
1/18/01,909898,RMB,Walmart,2001-01
1/19/01,1111169,USD,Costco,2001-01
1/20/01,75063,EUR,Target,2001-01
1/21/01,2354051,RMB,eBay,2001-01
1/22/01,50273,USD,Apple,2001-01
1/23/01,1007357,EUR,Walmart,2001-01
1/24/01,9254374,RMB,Costco,2001-01
1/25/01,2216901,USD,Target,2001-01
1/26/01,4830573,EUR,eBay,2001-01
1/27/01,2930440,RMB,Apple,2001-01
1/28/01,9387614,USD,Walmart,2001-01
1/29/01,7335105,EUR,Costco,2001-01
1/30/01,6892671,RMB,Target,2001-01
1/31/01,468927,USD,eBay,2001-01
2/1/01,3335750,EUR,Apple,2001-02
2/2/01,1669797,RMB,Walmart,2001-02
2/3/01,9842856,USD,Costco,2001-02
2/4/01,5384541,EUR,Target,2001-02
2/5/01,8242963,RMB,eBay,2001-02
2/6/01,3979125,USD,Apple,2001-02
2/7/01,3230344,EUR,Walmart,2001-02
2/8/01,6421199,RMB,Costco,2001-02
2/9/01,5585626,USD,Target,2001-02
2/10/01,3623325,EUR,eBay,2001-02
2/11/01,4036412,RMB,Apple,2001-02
2/12/01,5586139,USD,Walmart,2001-02
2/13/01,8377248,EUR,Costco,2001-02
2/14/01,7803592,RMB,Target,2001-02
2/15/01,2131759,USD,eBay,2001-02
2/16/01,6554135,EUR,Apple,2001-02
2/17/01,5746633,RMB,Walmart,2001-02
2/18/01,3016872,USD,Costco,2001-02
2/19/01,3721336,EUR,Target,2001-02
2/20/01,9554615,RMB,eBay,2001-02
2/21/01,2068131,USD,Apple,2001-02
2/22/01,4181532,EUR,Walmart,2001-02
2/23/01,4490675,RMB,Costco,2001-02
2/24/01,4016687,USD,Target,2001-02
2/25/01,4025533,EUR,eBay,2001-02
2/26/01,7419241,RMB,Apple,2001-02
2/27/01,6225629,USD,Walmart,2001-02
2/28/01,4920438,EUR,Costco,2001-02
3/1/01,6414798,RMB,Target,2001-03
3/2/01,1897981,USD,eBay,2001-03
3/3/01,710859,EUR,Apple,2001-03
3/4/01,3195253,RMB,Walmart,2001-03
3/5/01,545797,USD,Costco,2001-03
3/6/01,9449482,EUR,Target,2001-03
3/7/01,1657972,RMB,eBay,2001-03
3/8/01,6477588,USD,Apple,2001-03
3/9/01,2711779,EUR,Walmart,2001-03
3/10/01,6614109,RMB,Costco,2001-03
3/11/01,6683099,USD,Target,2001-03
3/12/01,5214471,EUR,eBay,2001-03
3/13/01,7787976,RMB,Apple,2001-03
3/14/01,3316972,USD,Walmart,2001-03
3/15/01,2036231,EUR,Costco,2001-03
3/16/01,3010126,RMB,Target,2001-03
3/17/01,4366506,USD,eBay,2001-03
3/18/01,3387301,EUR,Apple,2001-03
3/19/01,548058,RMB,Walmart,2001-03
3/20/01,1606200,USD,Costco,2001-03
3/21/01,5609135,EUR,Target,2001-03
3/22/01,5978351,RMB,eBay,2001-03
3/23/01,4619661,USD,Apple,2001-03
3/24/01,3942375,EUR,Walmart,2001-03
3/25/01,9606231,RMB,Costco,2001-03
3/26/01,8482842,USD,Target,2001-03
3/27/01,7172319,EUR,eBay,2001-03
3/28/01,7992936,RMB,Apple,2001-03
3/29/01,2138778,USD,Walmart,2001-03
3/30/01,9712637,EUR,Costco,2001-03
3/31/01,8965275,RMB,Target,2001-03
4/1/01,3159363,USD,eBay,2001-04
4/2/01,7379996,EUR,Apple,2001-04
4/3/01,5653745,RMB,Walmart,2001-04
4/4/01,8851696,USD,Costco,2001-04
4/5/01,2143413,EUR,Target,2001-04
4/6/01,380899,RMB,eBay,2001-04
4/7/01,2977106,USD,Apple,2001-04
4/8/01,6898265,EUR,Walmart,2001-04
4/9/01,7095826,RMB,Costco,2001-04
4/10/01,5075227,USD,Target,2001-04
4/11/01,9903107,EUR,eBay,2001-04
4/12/01,5471371,RMB,Apple,2001-04
4/13/01,4375163,USD,Walmart,2001-04
4/14/01,4821237,EUR,Costco,2001-04
4/15/01,887665,RMB,Target,2001-04
4/16/01,7369091,USD,eBay,2001-04
4/17/01,4900541,EUR,Apple,2001-04
4/18/01,3522216,RMB,Walmart,2001-04
4/19/01,6635365,USD,Costco,2001-04
4/20/01,5184543,EUR,Target,2001-04
4/21/01,3001699,RMB,eBay,2001-04
4/22/01,8066538,USD,Apple,2001-04
4/23/01,3924338,EUR,Walmart,2001-04
4/24/01,7123274,RMB,Costco,2001-04
4/25/01,517552,USD,Target,2001-04
4/26/01,5189725,EUR,eBay,2001-04
4/27/01,6275262,RMB,Apple,2001-04
4/28/01,9994113,USD,Walmart,2001-04
4/29/01,8325881,EUR,Costco,2001-04
4/30/01,2580928,RMB,Target,2001-04
5/1/01,7828337,USD,eBay,2001-05
5/2/01,7582032,EUR,Apple,2001-05
5/3/01,3896306,RMB,Walmart,2001-05
5/4/01,9892308,USD,Costco,2001-05
5/5/01,3930117,EUR,Target,2001-05
5/6/01,4164436,RMB,eBay,2001-05
5/7/01,7516420,USD,Apple,2001-05
5/8/01,3425480,EUR,Walmart,2001-05
5/9/01,6193825,RMB,Costco,2001-05
5/10/01,5075027,USD,Target,2001-05
5/11/01,3892128,EUR,eBay,2001-05
5/12/01,416063,RMB,Apple,2001-05
5/13/01,9256564,USD,Walmart,2001-05
5/14/01,3492143,EUR,Costco,2001-05
5/15/01,5128035,RMB,Target,2001-05
5/16/01,4229804,USD,eBay,2001-05
5/17/01,7431342,EUR,Apple,2001-05
5/18/01,4836469,RMB,Walmart,2001-05
5/19/01,4675892,USD,Costco,2001-05
5/20/01,7259445,EUR,Target,2001-05
5/21/01,18013,RMB,eBay,2001-05
5/22/01,2450888,USD,Apple,2001-05
5/23/01,2408689,EUR,Walmart,2001-05
5/24/01,5429298,RMB,Costco,2001-05
5/25/01,1187858,USD,Target,2001-05
5/26/01,1102015,EUR,eBay,2001-05
5/27/01,3447684,RMB,Apple,2001-05
5/28/01,1979656,USD,Walmart,2001-05
5/29/01,6477485,EUR,Costco,2001-05
5/30/01,1775834,RMB,Target,2001-05
5/31/01,4499284,USD,eBay,2001-05
6/1/01,6494486,EUR,Apple,2001-06
6/2/01,4370087,RMB,Walmart,2001-06
6/3/01,1198584,USD,Costco,2001-06
6/4/01,451220,EUR,Target,2001-06
6/5/01,5383180,RMB,eBay,2001-06
6/6/01,3298178,USD,Apple,2001-06
6/7/01,8095556,EUR,Walmart,2001-06
6/8/01,2868499,RMB,Costco,2001-06
6/9/01,8450338,USD,Target,2001-06
6/10/01,3335880,EUR,eBay,2001-06
6/11/01,3504610,RMB,Apple,2001-06
6/12/01,5258672,USD,Walmart,2001-06
6/13/01,7002876,EUR,Costco,2001-06
6/14/01,6490405,RMB,Target,2001-06
6/15/01,1223621,USD,eBay,2001-06
6/16/01,7526285,EUR,Apple,2001-06
6/17/01,4829976,RMB,Walmart,2001-06
6/18/01,403904,USD,Costco,2001-06
6/19/01,4113890,EUR,Target,2001-06
6/20/01,549457,RMB,eBay,2001-06
6/21/01,6265601,USD,Apple,2001-06
6/22/01,7233246,EUR,Walmart,2001-06
6/23/01,2189396,RMB,Costco,2001-06
6/24/01,2176772,USD,Target,2001-06
6/25/01,7002540,EUR,eBay,2001-06
6/26/01,5981216,RMB,Apple,2001-06
6/27/01,7426841,USD,Walmart,2001-06
6/28/01,249991,EUR,Costco,2001-06
6/29/01,6289878,RMB,Target,2001-06
6/30/01,822154,USD,eBay,2001-06
7/1/01,4292699,EUR,Apple,2001-07
7/2/01,8553472,RMB,Walmart,2001-07
7/3/01,7583020,USD,Costco,2001-07
7/4/01,553481,EUR,Target,2001-07
7/5/01,5478918,RMB,eBay,2001-07
7/6/01,6464791,USD,Apple,2001-07
7/7/01,9792382,EUR,Walmart,2001-07
7/8/01,7367746,RMB,Costco,2001-07
7/9/01,2525987,USD,Target,2001-07
7/10/01,8114462,EUR,eBay,2001-07
7/11/01,3359066,RMB,Apple,2001-07
7/12/01,1423792,USD,Walmart,2001-07
7/13/01,1752887,EUR,Costco,2001-07
7/14/01,647177,RMB,Target,2001-07
7/15/01,4457343,USD,eBay,2001-07
7/16/01,3290316,EUR,Apple,2001-07
7/17/01,5705418,RMB,Walmart,2001-07
7/18/01,8189981,USD,Costco,2001-07
7/19/01,3603757,EUR,Target,2001-07
7/20/01,8902984,RMB,eBay,2001-07
7/21/01,9837604,USD,Apple,2001-07
7/22/01,3595045,EUR,Walmart,2001-07
7/23/01,1230811,RMB,Costco,2001-07
7/24/01,345342,USD,Target,2001-07
7/25/01,9356101,EUR,eBay,2001-07
7/26/01,2325298,RMB,Apple,2001-07
7/27/01,6570300,USD,Walmart,2001-07
7/28/01,4620807,EUR,Costco,2001-07
7/29/01,4833095,RMB,Target,2001-07
7/30/01,9890406,USD,eBay,2001-07
7/31/01,6125073,EUR,Apple,2001-07
8/1/01,4843438,RMB,Walmart,2001-08
8/2/01,3194373,USD,Costco,2001-08
8/3/01,6441299,EUR,Target,2001-08
8/4/01,235178,RMB,eBay,2001-08
8/5/01,4797998,USD,Apple,2001-08
8/6/01,6704470,EUR,Walmart,2001-08
8/7/01,4301461,RMB,Costco,2001-08
8/8/01,7300574,USD,Target,2001-08
8/9/01,592502,EUR,eBay,2001-08
8/10/01,7312552,RMB,Apple,2001-08
8/11/01,5989022,USD,Walmart,2001-08
8/12/01,2299266,EUR,Costco,2001-08
8/13/01,6421284,RMB,Target,2001-08
8/14/01,9996791,USD,eBay,2001-08
8/15/01,5133078,EUR,Apple,2001-08
8/16/01,7875459,RMB,Walmart,2001-08
8/17/01,9195409,USD,Costco,2001-08
8/18/01,9549586,EUR,Target,2001-08
8/19/01,1543873,RMB,eBay,2001-08
8/20/01,3935136,USD,Apple,2001-08
8/21/01,9035574,EUR,Walmart,2001-08
8/22/01,9518521,RMB,Costco,2001-08
8/23/01,5280698,USD,Target,2001-08
8/24/01,7299576,EUR,eBay,2001-08
8/25/01,657362,RMB,Apple,2001-08
8/26/01,128899,USD,Walmart,2001-08
8/27/01,6123468,EUR,Costco,2001-08
8/28/01,1160676,RMB,Target,2001-08
8/29/01,3093709,USD,eBay,2001-08
8/30/01,6188172,EUR,Apple,2001-08
8/31/01,5854559,RMB,Walmart,2001-08
9/1/01,7595949,USD,Costco,2001-09
9/2/01,3776918,EUR,Target,2001-09
9/3/01,1386399,RMB,eBay,2001-09
9/4/01,6455258,USD,Apple,2001-09
9/5/01,4077818,EUR,Walmart,2001-09
9/6/01,1294428,RMB,Costco,2001-09
9/7/01,3441570,USD,Target,2001-09
9/8/01,8518498,EUR,eBay,2001-09
9/9/01,8135180,RMB,Apple,2001-09
9/10/01,4787979,USD,Walmart,2001-09
9/11/01,5714796,EUR,Costco,2001-09
9/12/01,9897841,RMB,Target,2001-09
9/13/01,3945172,USD,eBay,2001-09
9/14/01,2741355,EUR,Apple,2001-09
9/15/01,6551926,RMB,Walmart,2001-09
9/16/01,5171671,USD,Costco,2001-09
9/17/01,2212031,EUR,Target,2001-09
9/18/01,4350910,RMB,eBay,2001-09
9/19/01,917391,USD,Apple,2001-09
9/20/01,6279181,EUR,Walmart,2001-09
9/21/01,3187599,RMB,Costco,2001-09
9/22/01,8931133,USD,Target,2001-09
9/23/01,3755615,EUR,eBay,2001-09
9/24/01,5965207,RMB,Apple,2001-09
9/25/01,639031,USD,Walmart,2001-09
9/26/01,298704,EUR,Costco,2001-09
9/27/01,5597622,RMB,Target,2001-09
9/28/01,8854140,USD,eBay,2001-09
9/29/01,7716400,EUR,Apple,2001-09
9/30/01,4505083,RMB,Walmart,2001-09
10/1/01,9744605,USD,Costco,2001-10
10/2/01,2833372,EUR,Target,2001-10
10/3/01,2633628,RMB,eBay,2001-10
10/4/01,7462676,USD,Apple,2001-10
10/5/01,7480988,EUR,Walmart,2001-10
10/6/01,1021788,RMB,Costco,2001-10
10/7/01,3932147,USD,Target,2001-10
10/8/01,4824255,EUR,eBay,2001-10
10/9/01,6499337,RMB,Apple,2001-10
10/10/01,9926448,USD,Walmart,2001-10
10/11/01,3055689,EUR,Costco,2001-10
10/12/01,5835299,RMB,Target,2001-10
10/13/01,5904044,USD,eBay,2001-10
10/14/01,2105088,EUR,Apple,2001-10
10/15/01,8177438,RMB,Walmart,2001-10
10/16/01,9166710,USD,Costco,2001-10
10/17/01,6476176,EUR,Target,2001-10
10/18/01,2683990,RMB,eBay,2001-10
10/19/01,9515922,USD,Apple,2001-10
10/20/01,628538,EUR,Walmart,2001-10
10/21/01,4466616,RMB,Costco,2001-10
10/22/01,4393860,USD,Target,2001-10
10/23/01,8661179,EUR,eBay,2001-10
10/24/01,9050600,RMB,Apple,2001-10
10/25/01,8113987,USD,Walmart,2001-10
10/26/01,9063351,EUR,Costco,2001-10
10/27/01,2995781,RMB,Target,2001-10
10/28/01,7952692,USD,eBay,2001-10
10/29/01,5234982,EUR,Apple,2001-10
10/30/01,3018898,RMB,Walmart,2001-10
10/31/01,9161479,USD,Costco,2001-10
11/1/01,7127312,EUR,Target,2001-11
11/2/01,9061649,RMB,eBay,2001-11
11/3/01,6700919,USD,Apple,2001-11
11/4/01,9650583,EUR,Walmart,2001-11
11/5/01,3053136,RMB,Costco,2001-11
11/6/01,8777892,USD,Target,2001-11
11/7/01,2202031,EUR,eBay,2001-11
11/8/01,3207371,RMB,Apple,2001-11
11/9/01,244911,USD,Walmart,2001-11
11/10/01,1872847,EUR,Costco,2001-11
11/11/01,8369267,RMB,Target,2001-11
11/12/01,1515795,USD,eBay,2001-11
11/13/01,693498,EUR,Apple,2001-11
11/14/01,2648933,RMB,Walmart,2001-11
11/15/01,612777,USD,Costco,2001-11
11/16/01,8262649,EUR,Target,2001-11
11/17/01,2572225,RMB,eBay,2001-11
11/18/01,3104034,USD,Apple,2001-11
11/19/01,207061,EUR,Walmart,2001-11
11/20/01,8369765,RMB,Costco,2001-11
11/21/01,8233012,USD,Target,2001-11
11/22/01,4449084,EUR,eBay,2001-11
11/23/01,6144892,RMB,Apple,2001-11
11/24/01,134946,USD,Walmart,2001-11
11/25/01,8326730,EUR,Costco,2001-11
11/26/01,6330717,RMB,Target,2001-11
11/27/01,9283342,USD,eBay,2001-11
11/28/01,6933591,EUR,Apple,2001-11
11/29/01,1809026,RMB,Walmart,2001-11
11/30/01,8849950,USD,Costco,2001-11
12/1/01,8457739,EUR,Target,2001-12
12/2/01,4015139,RMB,eBay,2001-12
12/3/01,5146606,USD,Apple,2001-12
12/4/01,1419120,EUR,Walmart,2001-12
12/5/01,92480,RMB,Costco,2001-12
12/6/01,3750881,USD,Target,2001-12
12/7/01,1535186,EUR,eBay,2001-12
12/8/01,7430090,RMB,Apple,2001-12
12/9/01,2083166,USD,Walmart,2001-12
12/10/01,8215321,EUR,Costco,2001-12
12/11/01,7759194,RMB,Target,2001-12
12/12/01,6433993,USD,eBay,2001-12
12/13/01,9267592,EUR,Apple,2001-12
12/14/01,9567740,RMB,Walmart,2001-12
12/15/01,3064924,USD,Costco,2001-12
12/16/01,8189702,EUR,Target,2001-12
12/17/01,1678362,RMB,eBay,2001-12
12/18/01,437966,USD,Apple,2001-12
12/19/01,2854514,EUR,Walmart,2001-12
12/20/01,1516080,RMB,Costco,2001-12
12/21/01,2870349,USD,Target,2001-12
12/22/01,5577959,EUR,eBay,2001-12
12/23/01,6698512,RMB,Apple,2001-12
12/24/01,1162487,USD,Walmart,2001-12
12/25/01,9640679,EUR,Costco,2001-12
12/26/01,7096247,RMB,Target,2001-12
12/27/01,260937,USD,eBay,2001-12
12/28/01,5604765,EUR,Apple,2001-12
12/29/01,7875680,RMB,Walmart,2001-12
12/30/01,3941254,USD,Costco,2001-12
12/31/01,5340657,EUR,Target,2001-12
1/1/02,7285637,RMB,eBay,2002-01
1/2/02,535057,USD,Apple,2002-01
1/3/02,6843887,EUR,Walmart,2002-01
1/4/02,2702386,RMB,Costco,2002-01
1/5/02,3666725,USD,Target,2002-01
1/6/02,2485240,EUR,eBay,2002-01
1/7/02,5019015,RMB,Apple,2002-01
1/8/02,4465597,USD,Walmart,2002-01
1/9/02,8610304,EUR,Costco,2002-01
1/10/02,1789305,RMB,Target,2002-01
1/11/02,3923890,USD,eBay,2002-01
1/12/02,7448203,EUR,Apple,2002-01
1/13/02,9116088,RMB,Walmart,2002-01
1/14/02,1251714,USD,Costco,2002-01
1/15/02,6177702,EUR,Target,2002-01
1/16/02,5684163,RMB,eBay,2002-01
1/17/02,1383591,USD,Apple,2002-01
1/18/02,2728575,EUR,Walmart,2002-01
1/19/02,9466668,RMB,Costco,2002-01
1/20/02,9559655,USD,Target,2002-01
1/21/02,1033568,EUR,eBay,2002-01
1/22/02,7805003,RMB,Apple,2002-01
1/23/02,775184,USD,Walmart,2002-01
1/24/02,7982081,EUR,Costco,2002-01
1/25/02,8815000,RMB,Target,2002-01
1/26/02,644305,USD,eBay,2002-01
1/27/02,9806047,EUR,Apple,2002-01
1/28/02,5325203,RMB,Walmart,2002-01
1/29/02,1486571,USD,Costco,2002-01
1/30/02,5561283,EUR,Target,2002-01
1/31/02,8359793,RMB,eBay,2002-01
2/1/02,525483,USD,Apple,2002-02
2/2/02,3356422,EUR,Walmart,2002-02
2/3/02,1197239,RMB,Costco,2002-02
2/4/02,5753512,USD,Target,2002-02
2/5/02,8665247,EUR,eBay,2002-02
2/6/02,84275,RMB,Apple,2002-02
2/7/02,7261075,USD,Walmart,2002-02
2/8/02,9644137,EUR,Costco,2002-02
2/9/02,2761054,RMB,Target,2002-02
2/10/02,6403759,USD,eBay,2002-02
2/11/02,9698297,EUR,Apple,2002-02
2/12/02,9413714,RMB,Walmart,2002-02
2/13/02,8701527,USD,Costco,2002-02
2/14/02,7744593,EUR,Target,2002-02
2/15/02,9237245,RMB,eBay,2002-02
2/16/02,1130881,USD,Apple,2002-02
2/17/02,4745672,EUR,Walmart,2002-02
2/18/02,8662253,RMB,Costco,2002-02
2/19/02,6343966,USD,Target,2002-02
2/20/02,572723,EUR,eBay,2002-02
2/21/02,6721221,RMB,Apple,2002-02
2/22/02,900732,USD,Walmart,2002-02
2/23/02,2843949,EUR,Costco,2002-02
2/24/02,7584532,RMB,Target,2002-02
2/25/02,1643321,USD,eBay,2002-02
2/26/02,8191702,EUR,Apple,2002-02
2/27/02,8222718,RMB,Walmart,2002-02
2/28/02,8399629,USD,Costco,2002-02
3/1/02,641485,EUR,Target,2002-03
3/2/02,1557190,RMB,eBay,2002-03
3/3/02,2011927,USD,Apple,2002-03
3/4/02,1512769,EUR,Walmart,2002-03
3/5/02,2773273,RMB,Costco,2002-03
3/6/02,43726,USD,Target,2002-03
3/7/02,9197294,EUR,eBay,2002-03
3/8/02,6786648,RMB,Apple,2002-03
3/9/02,4805749,USD,Walmart,2002-03
3/10/02,8172717,EUR,Costco,2002-03
3/11/02,9941824,RMB,Target,2002-03
3/12/02,5213431,USD,eBay,2002-03
3/13/02,659562,EUR,Apple,2002-03
3/14/02,8147102,RMB,Walmart,2002-03
3/15/02,7791260,USD,Costco,2002-03
3/16/02,9143253,EUR,Target,2002-03
3/17/02,5187964,RMB,eBay,2002-03
3/18/02,8042606,USD,Apple,2002-03
3/19/02,414963,EUR,Walmart,2002-03
3/20/02,934563,RMB,Costco,2002-03
3/21/02,6775140,USD,Target,2002-03
3/22/02,8772653,EUR,eBay,2002-03
3/23/02,1875565,RMB,Apple,2002-03
3/24/02,1517931,USD,Walmart,2002-03
3/25/02,7901054,EUR,Costco,2002-03
3/26/02,7287631,RMB,Target,2002-03
3/27/02,2855395,USD,eBay,2002-03
3/28/02,7769846,EUR,Apple,2002-03
3/29/02,6232579,RMB,Walmart,2002-03
3/30/02,208919,USD,Costco,2002-03
3/31/02,3207037,EUR,Target,2002-03
4/1/02,6652382,RMB,eBay,2002-04
4/2/02,7684551,USD,Apple,2002-04
4/3/02,3992901,EUR,Walmart,2002-04
4/4/02,9906294,RMB,Costco,2002-04
4/5/02,6478760,USD,Target,2002-04
4/6/02,3737779,EUR,eBay,2002-04
4/7/02,7646818,RMB,Apple,2002-04
4/8/02,4338726,USD,Walmart,2002-04
4/9/02,8202456,EUR,Costco,2002-04
4/10/02,1825318,RMB,Target,2002-04
4/11/02,2371224,USD,eBay,2002-04
4/12/02,5530746,EUR,Apple,2002-04
4/13/02,5312702,RMB,Walmart,2002-04
4/14/02,1577920,USD,Costco,2002-04
4/15/02,8867755,EUR,Target,2002-04
4/16/02,2845677,RMB,eBay,2002-04
4/17/02,940634,USD,Apple,2002-04
4/18/02,5035346,EUR,Walmart,2002-04
4/19/02,7214844,RMB,Costco,2002-04
4/20/02,5268516,USD,Target,2002-04
4/21/02,3855073,EUR,eBay,2002-04
4/22/02,9030313,RMB,Apple,2002-04
4/23/02,3795017,USD,Walmart,2002-04
4/24/02,6623155,EUR,Costco,2002-04
4/25/02,7624853,RMB,Target,2002-04
4/26/02,7610173,USD,eBay,2002-04
4/27/02,2920841,EUR,Apple,2002-04
4/28/02,3495893,RMB,Walmart,2002-04
4/29/02,7036060,USD,Costco,2002-04
4/30/02,1764440,EUR,Target,2002-04
5/1/02,9071553,RMB,eBay,2002-05
5/2/02,827043,USD,Apple,2002-05
5/3/02,6405801,EUR,Walmart,2002-05
5/4/02,7746086,RMB,Costco,2002-05
5/5/02,6688804,USD,Target,2002-05
5/6/02,4514645,EUR,eBay,2002-05
5/7/02,4962548,RMB,Apple,2002-05
5/8/02,7215382,USD,Walmart,2002-05
5/9/02,3097477,EUR,Costco,2002-05
5/10/02,254363,RMB,Target,2002-05
5/11/02,8524,USD,eBay,2002-05
5/12/02,6705648,EUR,Apple,2002-05
5/13/02,412763,RMB,Walmart,2002-05
5/14/02,2764454,USD,Costco,2002-05
5/15/02,2449940,EUR,Target,2002-05
5/16/02,6751300,RMB,eBay,2002-05
5/17/02,9728748,USD,Apple,2002-05
5/18/02,8412979,EUR,Walmart,2002-05
5/19/02,8359582,RMB,Costco,2002-05
5/20/02,5537677,USD,Target,2002-05
5/21/02,4330631,EUR,eBay,2002-05
5/22/02,4536630,RMB,Apple,2002-05
5/23/02,8581803,USD,Walmart,2002-05
5/24/02,1422614,EUR,Costco,2002-05
5/25/02,1638457,RMB,Target,2002-05
5/26/02,3132631,USD,eBay,2002-05
5/27/02,9732144,EUR,Apple,2002-05
5/28/02,7103139,RMB,Walmart,2002-05
5/29/02,8679810,USD,Costco,2002-05
5/30/02,3197098,EUR,Target,2002-05
5/31/02,7641136,RMB,eBay,2002-05
